Year,Month,Country/Region,Average
2022,11,Diamond Princess,0.0
2022,12,Diamond Princess,0.0
2023,1,Diamond Princess,0.0
2023,2,Diamond Princess,0.0
2023,3,Diamond Princess,0.0
2020,1,Djibouti,0.0
2020,2,Djibouti,0.0
2020,3,Djibouti,0.967741935483871
2020,4,Djibouti,35.3
2020,5,Djibouti,73.06451612903226
2020,6,Djibouti,44.266666666666666
2020,7,Djibouti,12.96774193548387
2020,8,Djibouti,9.774193548387096
2020,9,Djibouti,0.9666666666666667
2020,10,Djibouti,4.67741935483871
2020,11,Djibouti,3.933333333333333
2020,12,Djibouti,4.903225806451613
2021,1,Djibouti,3.2580645161290325
2021,2,Djibouti,4.785714285714286
2021,3,Djibouti,62.45161290322581
2021,4,Djibouti,103.26666666666667
2021,5,Djibouti,13.96774193548387
2021,6,Djibouti,2.3
2021,7,Djibouti,1.5806451612903225
2021,8,Djibouti,3.193548387096774
2021,9,Djibouti,35.36666666666667
2021,10,Djibouti,21.516129032258064
2021,11,Djibouti,0.8666666666666667
2021,12,Djibouti,4.903225806451613
2022,1,Djibouti,58.32258064516129
2022,2,Djibouti,2.9642857142857144
2022,3,Djibouti,1.2903225806451613
2022,4,Djibouti,0.8
2022,5,Djibouti,2.064516129032258
2022,6,Djibouti,0.5
2022,7,Djibouti,0.0
2022,8,Djibouti,0.0
2022,9,Djibouti,0.0
2022,10,Djibouti,0.0
2022,11,Djibouti,0.0
2022,12,Djibouti,0.0
2023,1,Djibouti,0.0
2023,2,Djibouti,0.0
2023,3,Djibouti,0.0
2020,1,Dominica,0.0
2020,2,Dominica,0.0
2020,3,Dominica,0.3870967741935484
2020,4,Dominica,0.13333333333333333
2020,5,Dominica,0.0
2020,6,Dominica,0.06666666666666667
2020,7,Dominica,0.0
2020,8,Dominica,0.06451612903225806
2020,9,Dominica,0.3333333333333333
2020,10,Dominica,0.6451612903225806
2020,11,Dominica,1.1666666666666667
2020,12,Dominica,0.0967741935483871
2021,1,Dominica,0.9354838709677419
2021,2,Dominica,0.8928571428571429
2021,3,Dominica,0.6129032258064516
2021,4,Dominica,0.43333333333333335
2021,5,Dominica,0.45161290322580644
2021,6,Dominica,0.16666666666666666
2021,7,Dominica,0.5483870967741935
2021,8,Dominica,46.064516129032256
2021,9,Dominica,61.43333333333333
2021,10,Dominica,43.29032258064516
2021,11,Dominica,40.166666666666664
2021,12,Dominica,25.35483870967742
2022,1,Dominica,71.54838709677419
2022,2,Dominica,74.14285714285714
2022,3,Dominica,24.225806451612904
2022,4,Dominica,5.8
2022,5,Dominica,69.38709677419355
2022,6,Dominica,22.266666666666666
2022,7,Dominica,0.0
2022,8,Dominica,0.0
2022,9,Dominica,29.833333333333332
2022,10,Dominica,0.41935483870967744
2022,11,Dominica,0.0
2022,12,Dominica,0.0
2023,1,Dominica,0.0
2023,2,Dominica,0.0
2023,3,Dominica,0.0
2020,1,Dominican Republic,0.0
2020,2,Dominican Republic,0.0
2020,3,Dominican Republic,35.774193548387096
2020,4,Dominican Republic,195.43333333333334
2020,5,Dominican Republic,332.6774193548387
2020,6,Dominican Republic,509.43333333333334
2020,7,Dominican Republic,1196.1612903225807
2020,8,Dominican Republic,808.5806451612904
2020,9,Dominican Republic,583.1333333333333
2020,10,Dominican Republic,477.7096774193548
2020,11,Dominican Republic,565.6666666666666
2020,12,Dominican Republic,864.4193548387096
2021,1,Dominican Republic,1395.967741935484
2021,2,Dominican Republic,912.75
2021,3,Dominican Republic,422.9032258064516
2021,4,Dominican Republic,461.1333333333333
2021,5,Dominican Republic,845.9677419354839
2021,6,Dominican Republic,1081.1666666666667
2021,7,Dominican Republic,538.1935483870968
2021,8,Dominican Republic,266.7096774193548
2021,9,Dominican Republic,295.8
2021,10,Dominican Republic,729.6774193548387
2021,11,Dominican Republic,852.8
2021,12,Dominican Republic,371.83870967741933
2022,1,Dominican Republic,4402.1612903225805
2022,2,Dominican Republic,689.6785714285714
2022,3,Dominican Republic,111.74193548387096
2022,4,Dominican Republic,40.93333333333333
2022,5,Dominican Republic,154.2258064516129
2022,6,Dominican Republic,725.1666666666666
2022,7,Dominican Republic,723.516129032258
2022,8,Dominican Republic,331.83870967741933
2022,9,Dominican Republic,195.2
2022,10,Dominican Republic,94.06451612903226
2022,11,Dominican Republic,103.63333333333334
2022,12,Dominican Republic,166.41935483870967
2023,1,Dominican Republic,146.93548387096774
2023,2,Dominican Republic,15.642857142857142
2023,3,Dominican Republic,28.555555555555557
2020,1,Ecuador,0.0
2020,2,Ecuador,0.0
2020,3,Ecuador,72.25806451612904
2020,4,Ecuador,756.4666666666667
2020,5,Ecuador,456.9032258064516
2020,6,Ecuador,577.8
2020,7,Ecuador,933.0
2020,8,Ecuador,916.516129032258
2020,9,Ecuador,776.0
2020,10,Ecuador,1004.6774193548387
2020,11,Ecuador,816.4333333333333
2020,12,Ecuador,639.5806451612904
2021,1,Ecuador,1236.0
2021,2,Ecuador,1261.6785714285713
2021,3,Ecuador,1374.1935483870968
2021,4,Ecuador,1770.2333333333333
2021,5,Ecuador,1425.0
2021,6,Ecuador,1082.2333333333333
2021,7,Ecuador,931.2258064516129
2021,8,Ecuador,463.5806451612903
2021,9,Ecuador,281.1333333333333
2021,10,Ecuador,228.5483870967742
2021,11,Ecuador,335.7
2021,12,Ecuador,712.4193548387096
2022,1,Ecuador,5890.967741935484
2022,2,Ecuador,3418.6428571428573
2022,3,Ecuador,1036.4516129032259
2022,4,Ecuador,326.8666666666667
2022,5,Ecuador,244.70967741935485
2022,6,Ecuador,1086.6666666666667
2022,7,Ecuador,1660.0967741935483
2022,8,Ecuador,1116.8709677419354
2022,9,Ecuador,260.3333333333333
2022,10,Ecuador,137.32258064516128
2022,11,Ecuador,103.23333333333333
2022,12,Ecuador,946.1612903225806
2023,1,Ecuador,347.61290322580646
2023,2,Ecuador,190.67857142857142
2023,3,Ecuador,60.333333333333336
2020,1,Egypt,0.0
2020,2,Egypt,0.034482758620689655
2020,3,Egypt,22.870967741935484
2020,4,Egypt,160.9
2020,5,Egypt,627.3548387096774
2020,6,Egypt,1444.2
2020,7,Egypt,831.1935483870968
2020,8,Egypt,156.80645161290323
2020,9,Egypt,141.96666666666667
2020,10,Egypt,140.5483870967742
2020,11,Egypt,278.53333333333336
2020,12,Egypt,714.5483870967741
2021,1,Egypt,899.6451612903226
2021,2,Egypt,588.3214285714286
2021,3,Egypt,635.7096774193549
2021,4,Egypt,847.3666666666667
2021,5,Egypt,1132.1935483870968
2021,6,Egypt,621.0666666666667
2021,7,Egypt,96.12903225806451
2021,8,Egypt,134.80645161290323
2021,9,Egypt,536.1
2021,10,Egypt,854.6129032258065
2021,11,Egypt,918.7
2021,12,Egypt,870.8709677419355
2022,1,Egypt,1301.1612903225807
2022,2,Egypt,2066.4285714285716
2022,3,Egypt,693.3225806451613
2022,4,Egypt,346.03333333333336
2022,5,Egypt,0.0
2022,6,Egypt,0.0
2022,7,Egypt,0.0
2022,8,Egypt,0.0
2022,9,Egypt,0.0
2022,10,Egypt,0.0
2022,11,Egypt,0.0
2022,12,Egypt,0.0
2023,1,Egypt,0.0
2023,2,Egypt,1.8928571428571428
2023,3,Egypt,6.777777777777778
2020,1,El Salvador,0.0
2020,2,El Salvador,0.0
2020,3,El Salvador,1.032258064516129
2020,4,El Salvador,12.1
2020,5,El Salvador,68.45161290322581
2020,6,El Salvador,130.7
2020,7,El Salvador,328.83870967741933
2020,8,El Salvador,293.4516129032258
2020,9,El Salvador,111.6
2020,10,El Salvador,153.19354838709677
2020,11,El Salvador,170.5
2020,12,El Salvador,235.51612903225808
2021,1,El Salvador,281.4193548387097
2021,2,El Salvador,186.25
2021,3,El Salvador,146.61290322580646
2021,4,El Salvador,149.06666666666666
2021,5,El Salvador,145.29032258064515
2021,6,El Salvador,168.8
2021,7,El Salvador,253.3548387096774
2021,8,El Salvador,240.0
2021,9,El Salvador,342.93333333333334
2021,10,El Salvador,292.7096774193548
2021,11,El Salvador,212.7
2021,12,El Salvador,69.09677419354838
2022,1,El Salvador,424.64516129032256
2022,2,El Salvador,759.1071428571429
2022,3,El Salvador,151.2258064516129
2022,4,El Salvador,34.56666666666667
2022,5,El Salvador,21.483870967741936
2022,6,El Salvador,229.7
2022,7,El Salvador,682.9677419354839
2022,8,El Salvador,353.7741935483871
2022,9,El Salvador,0.0
2022,10,El Salvador,0.0
2022,11,El Salvador,0.0
2022,12,El Salvador,0.0
2023,1,El Salvador,0.0
2023,2,El Salvador,0.0
2023,3,El Salvador,0.0
2020,1,Equatorial Guinea,0.0
2020,2,Equatorial Guinea,0.0
2020,3,Equatorial Guinea,0.3870967741935484
2020,4,Equatorial Guinea,10.1
2020,5,Equatorial Guinea,31.967741935483872
2020,6,Equatorial Guinea,23.166666666666668
2020,7,Equatorial Guinea,90.96774193548387
2020,8,Equatorial Guinea,3.870967741935484
2020,9,Equatorial Guinea,2.966666666666667
2020,10,Equatorial Guinea,1.8709677419354838
2020,11,Equatorial Guinea,2.1666666666666665
2020,12,Equatorial Guinea,4.0
2021,1,Equatorial Guinea,7.709677419354839
2021,2,Equatorial Guinea,17.464285714285715
2021,3,Equatorial Guinea,29.322580645161292
2021,4,Equatorial Guinea,26.0
2021,5,Equatorial Guinea,26.93548387096774
2021,6,Equatorial Guinea,6.833333333333333
2021,7,Equatorial Guinea,4.709677419354839
2021,8,Equatorial Guinea,19.258064516129032
2021,9,Equatorial Guinea,96.16666666666667
2021,10,Equatorial Guinea,32.45161290322581
2021,11,Equatorial Guinea,7.466666666666667
2021,12,Equatorial Guinea,3.806451612903226
2022,1,Equatorial Guinea,67.48387096774194
2022,2,Equatorial Guinea,2.9285714285714284
2022,3,Equatorial Guinea,3.7419354838709675
2022,4,Equatorial Guinea,-3.1
2022,5,Equatorial Guinea,0.45161290322580644
2022,6,Equatorial Guinea,3.7666666666666666
2022,7,Equatorial Guinea,22.225806451612904
2022,8,Equatorial Guinea,7.516129032258065
2022,9,Equatorial Guinea,1.8666666666666667
2022,10,Equatorial Guinea,5.129032258064516
2022,11,Equatorial Guinea,0.4
2022,12,Equatorial Guinea,0.0967741935483871
2023,1,Equatorial Guinea,0.12903225806451613
2023,2,Equatorial Guinea,1.3928571428571428
2023,3,Equatorial Guinea,0.0
2020,1,Eritrea,0.0
2020,2,Eritrea,0.0
2020,3,Eritrea,0.4838709677419355
2020,4,Eritrea,0.8
2020,5,Eritrea,0.0
2020,6,Eritrea,5.466666666666667
2020,7,Eritrea,2.4516129032258065
2020,8,Eritrea,1.2903225806451613
2020,9,Eritrea,1.8666666666666667
2020,10,Eritrea,2.838709677419355
2020,11,Eritrea,3.8
2020,12,Eritrea,23.967741935483872
2021,1,Eritrea,26.29032258064516
2021,2,Eritrea,25.428571428571427
2021,3,Eritrea,14.129032258064516
2021,4,Eritrea,12.866666666666667
2021,5,Eritrea,13.64516129032258
2021,6,Eritrea,63.833333333333336
2021,7,Eritrea,17.35483870967742
2021,8,Eritrea,3.064516129032258
2021,9,Eritrea,2.6666666666666665
2021,10,Eritrea,3.6129032258064515
2021,11,Eritrea,17.466666666666665
2021,12,Eritrea,21.06451612903226
2022,1,Eritrea,49.193548387096776
2022,2,Eritrea,5.892857142857143
2022,3,Eritrea,0.8709677419354839
2022,4,Eritrea,0.2
2022,5,Eritrea,0.8064516129032258
2022,6,Eritrea,1.3333333333333333
2022,7,Eritrea,7.935483870967742
2022,8,Eritrea,3.5161290322580645
2022,9,Eritrea,0.5333333333333333
2022,10,Eritrea,0.6129032258064516
2022,11,Eritrea,0.0
2022,12,Eritrea,0.0
2023,1,Eritrea,0.0
2023,2,Eritrea,0.0
2023,3,Eritrea,0.0
2020,1,Estonia,0.0
2020,2,Estonia,0.034482758620689655
2020,3,Estonia,24.0
2020,4,Estonia,31.466666666666665
2020,5,Estonia,5.806451612903226
2020,6,Estonia,4.0
2020,7,Estonia,2.4193548387096775
2020,8,Estonia,10.03225806451613
2020,9,Estonia,33.2
2020,10,Estonia,49.483870967741936
2020,11,Estonia,246.76666666666668
2020,12,Estonia,505.8709677419355
2021,1,Estonia,523.1612903225806
2021,2,Estonia,764.0
2021,3,Estonia,1316.9032258064517
2021,4,Estonia,519.8333333333334
2021,5,Estonia,242.74193548387098
2021,6,Estonia,50.666666666666664
2021,7,Estonia,80.41935483870968
2021,8,Estonia,270.93548387096774
2021,9,Estonia,476.7
2021,10,Estonia,1216.516129032258
2021,11,Estonia,953.8333333333334
2021,12,Estonia,607.2258064516129
2022,1,Estonia,3101.1290322580644
2022,2,Estonia,5603.107142857143
2022,3,Estonia,1995.9354838709678
2022,4,Estonia,529.6333333333333
2022,5,Estonia,150.8709677419355
2022,6,Estonia,108.13333333333334
2022,7,Estonia,202.74193548387098
2022,8,Estonia,369.0
2022,9,Estonia,138.5
2022,10,Estonia,149.67741935483872
2022,11,Estonia,88.8
2022,12,Estonia,83.6774193548387
2023,1,Estonia,64.90322580645162
2023,2,Estonia,43.42857142857143
2023,3,Estonia,34.888888888888886
2020,1,Eswatini,0.0
2020,2,Eswatini,0.0
2020,3,Eswatini,0.2903225806451613
2020,4,Eswatini,3.033333333333333
2020,5,Eswatini,5.967741935483871
2020,6,Eswatini,17.566666666666666
2020,7,Eswatini,59.225806451612904
2020,8,Eswatini,62.225806451612904
2020,9,Eswatini,30.166666666666668
2020,10,Eswatini,14.03225806451613
2020,11,Eswatini,16.733333333333334
2020,12,Eswatini,94.80645161290323
2021,1,Eswatini,204.93548387096774
2021,2,Eswatini,46.535714285714285
2021,3,Eswatini,10.419354838709678
2021,4,Eswatini,37.36666666666667
2021,5,Eswatini,4.419354838709677
2021,6,Eswatini,16.3
2021,7,Eswatini,222.41935483870967
2021,8,Eswatini,561.0322580645161
2021,9,Eswatini,85.1
2021,10,Eswatini,16.032258064516128
2021,11,Eswatini,7.833333333333333
2021,12,Eswatini,627.516129032258
2022,1,Eswatini,72.83870967741936
2022,2,Eswatini,28.321428571428573
2022,3,Eswatini,19.70967741935484
2022,4,Eswatini,29.066666666666666
2022,5,Eswatini,60.225806451612904
2022,6,Eswatini,19.966666666666665
2022,7,Eswatini,5.516129032258065
2022,8,Eswatini,2.806451612903226
2022,9,Eswatini,0.7666666666666667
2022,10,Eswatini,5.419354838709677
2022,11,Eswatini,7.066666666666666
2022,12,Eswatini,8.096774193548388
2023,1,Eswatini,3.6129032258064515
2023,2,Eswatini,2.357142857142857
2023,3,Eswatini,7.555555555555555
2020,1,Ethiopia,0.0
2020,2,Ethiopia,0.0
2020,3,Ethiopia,0.8387096774193549
2020,4,Ethiopia,3.5
2020,5,Ethiopia,33.58064516129032
2020,6,Ethiopia,155.8
2020,7,Ethiopia,376.9032258064516
2020,8,Ethiopia,1116.1612903225807
2020,9,Ethiopia,774.5666666666667
2020,10,Ethiopia,671.0
2020,11,Ethiopia,463.5
2020,12,Ethiopia,457.741935483871
2021,1,Ethiopia,431.80645161290323
2021,2,Ethiopia,765.0714285714286
2021,3,Ethiopia,1532.8064516129032
2021,4,Ethiopia,1695.1
2021,5,Ethiopia,454.80645161290323
2021,6,Ethiopia,154.43333333333334
2021,7,Ethiopia,135.19354838709677
2021,8,Ethiopia,895.7741935483871
2021,9,Ethiopia,1251.3333333333333
2021,10,Ethiopia,628.8064516129032
2021,11,Ethiopia,212.3
2021,12,Ethiopia,1574.3870967741937
2022,1,Ethiopia,1445.6774193548388
2022,2,Ethiopia,127.46428571428571
2022,3,Ethiopia,33.25806451612903
2022,4,Ethiopia,27.0
2022,5,Ethiopia,70.16129032258064
2022,6,Ethiopia,532.7
2022,7,Ethiopia,113.3225806451613
2022,8,Ethiopia,30.741935483870968
2022,9,Ethiopia,12.966666666666667
2022,10,Ethiopia,12.290322580645162
2022,11,Ethiopia,20.6
2022,12,Ethiopia,110.41935483870968
2023,1,Ethiopia,49.354838709677416
2023,2,Ethiopia,16.25
2023,3,Ethiopia,14.444444444444445
2020,1,Fiji,0.0
2020,2,Fiji,0.0
2020,3,Fiji,0.16129032258064516
2020,4,Fiji,0.43333333333333335
2020,5,Fiji,0.0
2020,6,Fiji,0.0
2020,7,Fiji,0.2903225806451613
2020,8,Fiji,0.03225806451612903
2020,9,Fiji,0.13333333333333333
2020,10,Fiji,0.06451612903225806
2020,11,Fiji,0.26666666666666666
2020,12,Fiji,0.22580645161290322
2021,1,Fiji,0.1935483870967742
2021,2,Fiji,0.14285714285714285
2021,3,Fiji,0.25806451612903225
2021,4,Fiji,1.6666666666666667
2021,5,Fiji,10.35483870967742
2021,6,Fiji,132.66666666666666
2021,7,Fiji,818.1612903225806
2021,8,Fiji,546.2903225806451
2021,9,Fiji,143.56666666666666
2021,10,Fiji,36.064516129032256
2021,11,Fiji,12.166666666666666
2021,12,Fiji,26.64516129032258
2022,1,Fiji,307.19354838709677
2022,2,Fiji,38.392857142857146
2022,3,Fiji,15.290322580645162
2022,4,Fiji,7.666666666666667
2022,5,Fiji,12.03225806451613
2022,6,Fiji,23.533333333333335
2022,7,Fiji,59.225806451612904
2022,8,Fiji,19.483870967741936
2022,9,Fiji,2.966666666666667
2022,10,Fiji,0.7096774193548387
2022,11,Fiji,3.7
2022,12,Fiji,10.548387096774194
2023,1,Fiji,3.806451612903226
2023,2,Fiji,2.4642857142857144
2023,3,Fiji,1.0
2020,1,Finland,0.1111111111111111
2020,2,Finland,0.2413793103448276
2020,3,Finland,53.67741935483871
2020,4,Finland,122.13333333333334
2020,5,Finland,52.83870967741935
2020,6,Finland,9.5
2020,7,Finland,6.709677419354839
2020,8,Finland,23.70967741935484
2020,9,Finland,67.9
2020,10,Finland,200.16129032258064
2020,11,Finland,302.56666666666666
2020,12,Finland,351.64516129032256
2021,1,Finland,294.3225806451613
2021,2,Finland,448.17857142857144
2021,3,Finland,643.483870967742
2021,4,Finland,302.93333333333334
2021,5,Finland,180.1290322580645
2021,6,Finland,109.8
2021,7,Finland,369.3225806451613
2021,8,Finland,661.8387096774194
2021,9,Finland,471.1666666666667
2021,10,Finland,558.516129032258
2021,11,Finland,965.5333333333333
2021,12,Finland,2659.3225806451615
2022,1,Finland,7065.8387096774195
2022,2,Finland,5281.678571428572
2022,3,Finland,7932.870967741936
2022,4,Finland,4644.566666666667
2022,5,Finland,2231.6129032258063
2022,6,Finland,1780.5666666666666
2022,7,Finland,820.1290322580645
2022,8,Finland,2831.0967741935483
2022,9,Finland,1138.0666666666666
2022,10,Finland,1799.9032258064517
2022,11,Finland,1517.2333333333333
2022,12,Finland,1417.774193548387
2023,1,Finland,658.516129032258
2023,2,Finland,126.78571428571429
2023,3,Finland,163.88888888888889
2020,1,France,0.5555555555555556
2020,2,France,3.2758620689655173
2020,3,France,1683.258064516129
2020,4,France,3886.0
2020,5,France,713.3548387096774
2020,6,France,442.3
2020,7,France,741.7741935483871
2020,8,France,3029.7096774193546
2020,9,France,9491.1
2020,10,France,26080.74193548387
2020,11,France,28747.8
2020,12,France,12930.0
2021,1,France,18655.935483870966
2021,2,France,19989.071428571428
2021,3,France,28693.483870967742
2021,4,France,32421.433333333334
2021,5,France,1647.741935483871
2021,6,France,3616.4666666666667
2021,7,France,11394.129032258064
2021,8,France,20787.129032258064
2021,9,France,9033.533333333333
2021,10,France,5241.903225806452
2021,11,France,17001.6
2021,12,France,74168.0
2022,1,France,296410.0967741936
2022,2,France,128979.64285714286
2022,3,France,94362.80645161291
2022,4,France,101090.73333333334
2022,5,France,28257.25806451613
2022,6,France,52448.23333333333
2022,7,France,87480.87096774194
2022,8,France,24148.677419354837
2022,9,France,28748.4
2022,10,France,45975.290322580644
2022,11,France,33764.3
2022,12,France,46830.32258064516
2023,1,France,7450.741935483871
2023,2,France,3500.5
2023,3,France,4393.666666666667
2020,1,Gabon,0.0
2020,2,Gabon,0.0
2020,3,Gabon,0.5161290322580645
2020,4,Gabon,8.666666666666666
2020,5,Gabon,76.74193548387096
2020,6,Gabon,91.3
2020,7,Gabon,63.16129032258065
2020,8,Gabon,38.096774193548384
2020,9,Gabon,7.766666666666667
2020,10,Gabon,6.516129032258065
2020,11,Gabon,8.2
2020,12,Gabon,11.516129032258064
2021,1,Gabon,37.96774193548387
2021,2,Gabon,136.28571428571428
2021,3,Gabon,160.83870967741936
2021,4,Gabon,117.5
2021,5,Gabon,43.67741935483871
2021,6,Gabon,18.5
2021,7,Gabon,12.903225806451612
2021,8,Gabon,16.258064516129032
2021,9,Gabon,142.23333333333332
2021,10,Gabon,173.2258064516129
2021,11,Gabon,60.56666666666667
2021,12,Gabon,143.74193548387098
2022,1,Gabon,165.38709677419354
2022,2,Gabon,22.071428571428573
2022,3,Gabon,1.3225806451612903
2022,4,Gabon,0.6
2022,5,Gabon,1.5483870967741935
2022,6,Gabon,9.633333333333333
2022,7,Gabon,18.451612903225808
2022,8,Gabon,4.451612903225806
2022,9,Gabon,1.4
2022,10,Gabon,8.193548387096774
2022,11,Gabon,0.9333333333333333
2022,12,Gabon,0.22580645161290322
2023,1,Gabon,0.03225806451612903
2023,2,Gabon,0.0
2023,3,Gabon,0.0
2020,1,Gambia,0.0
2020,2,Gambia,0.0
2020,3,Gambia,0.12903225806451613
2020,4,Gambia,0.23333333333333334
2020,5,Gambia,0.45161290322580644
2020,6,Gambia,0.8
2020,7,Gambia,14.483870967741936
2020,8,Gambia,79.51612903225806
2020,9,Gambia,20.533333333333335
2020,10,Gambia,3.0
2020,11,Gambia,2.3333333333333335
2020,12,Gambia,1.7741935483870968
2021,1,Gambia,9.451612903225806
2021,2,Gambia,22.214285714285715
2021,3,Gambia,24.096774193548388
2021,4,Gambia,14.633333333333333
2021,5,Gambia,3.064516129032258
2021,6,Gambia,2.8666666666666667
2021,7,Gambia,52.58064516129032
2021,8,Gambia,64.16129032258064
2021,9,Gambia,7.866666666666666
2021,10,Gambia,1.0
2021,11,Gambia,0.8
2021,12,Gambia,5.838709677419355
2022,1,Gambia,53.935483870967744
2022,2,Gambia,3.4642857142857144
2022,3,Gambia,1.5806451612903225
2022,4,Gambia,0.23333333333333334
2022,5,Gambia,0.22580645161290322
2022,6,Gambia,0.0
2022,7,Gambia,2.4516129032258065
2022,8,Gambia,7.516129032258065
2022,9,Gambia,6.566666666666666
2022,10,Gambia,2.3225806451612905
2022,11,Gambia,0.2
2022,12,Gambia,0.0
2023,1,Gambia,0.0
2023,2,Gambia,0.0
2023,3,Gambia,1.3333333333333333
2020,1,Georgia,0.0
2020,2,Georgia,0.034482758620689655
2020,3,Georgia,3.5161290322580645
2020,4,Georgia,14.3
2020,5,Georgia,7.870967741935484
2020,6,Georgia,4.833333333333333
2020,7,Georgia,7.741935483870968
2020,8,Georgia,10.290322580645162
2020,9,Georgia,156.83333333333334
2020,10,Georgia,1056.258064516129
2020,11,Georgia,3221.6
2020,12,Georgia,2962.451612903226
2021,1,Georgia,990.0322580645161
2021,2,Georgia,451.67857142857144
2021,3,Georgia,354.93548387096774
2021,4,Georgia,951.6333333333333
2021,5,Georgia,1085.5806451612902
2021,6,Georgia,737.1666666666666
2021,7,Georgia,1724.3870967741937
2021,8,Georgia,4202.4838709677415
2021,9,Georgia,2106.7
2021,10,Georgia,3426.935483870968
2021,11,Georgia,4213.2
2021,12,Georgia,2874.1290322580644
2022,1,Georgia,7780.064516129032
2022,2,Georgia,15341.035714285714
2022,3,Georgia,1380.3870967741937
2022,4,Georgia,227.8
2022,5,Georgia,66.3225806451613
2022,6,Georgia,109.16666666666667
2022,7,Georgia,831.9032258064516
2022,8,Georgia,1595.6129032258063
2022,9,Georgia,1500.3
2022,10,Georgia,0.0
2022,11,Georgia,833.5666666666667
2022,12,Georgia,100.70967741935483
2023,1,Georgia,172.90322580645162
2023,2,Georgia,407.7857142857143
2023,3,Georgia,215.44444444444446
2020,1,Germany,0.5555555555555556
2020,2,Germany,2.103448275862069
2020,3,Germany,1995.0645161290322
2020,4,Germany,3240.2
2020,5,Germany,721.3870967741935
2020,6,Germany,425.9
2020,7,Germany,465.7741935483871
2020,8,Germany,1086.5483870967741
2020,9,Germany,1561.2666666666667
2020,10,Germany,7404.322580645161
2020,11,Germany,17837.2
2020,12,Germany,21479.612903225807
2021,1,Germany,16020.193548387097
2021,2,Germany,8070.464285714285
2021,3,Germany,11823.774193548386
2021,4,Germany,19090.8
2021,5,Germany,9662.225806451614
2021,6,Germany,1567.1666666666667
2021,7,Germany,1245.9354838709678
2021,8,Germany,5680.354838709677
2021,9,Germany,9488.166666666666
2021,10,Germany,10697.387096774193
2021,11,Germany,42589.76666666667
2021,12,Germany,41044.16129032258
2022,1,Germany,87301.64516129032
2022,2,Germany,176056.2142857143
2022,3,Germany,205142.0
2022,4,Germany,120208.66666666667
2022,5,Germany,51458.93548387097
2022,6,Germany,62495.5
2022,7,Germany,84078.96774193548
2022,8,Germany,43801.54838709677
2022,9,Germany,38907.2
2022,10,Germany,72863.16129032258
2022,11,Germany,29745.133333333335
2022,12,Germany,29238.09677419355
2023,1,Germany,13224.741935483871
2023,2,Germany,13895.535714285714
2023,3,Germany,8905.777777777777
2020,1,Ghana,0.0
2020,2,Ghana,0.0
2020,3,Ghana,5.193548387096774
2020,4,Ghana,63.766666666666666
2020,5,Ghana,193.41935483870967
2020,6,Ghana,322.3666666666667
2020,7,Ghana,572.9032258064516
2020,8,Ghana,283.7741935483871
2020,9,Ghana,77.6
2020,10,Ghana,46.096774193548384
2020,11,Ghana,120.4
2020,12,Ghana,100.12903225806451
2021,1,Ghana,394.80645161290323
2021,2,Ghana,607.6071428571429
2021,3,Ghana,211.61290322580646
2021,4,Ghana,65.96666666666667
2021,5,Ghana,43.096774193548384
2021,6,Ghana,67.2
2021,7,Ghana,229.19354838709677
2021,8,Ghana,529.5806451612904
2021,9,Ghana,268.2
2021,10,Ghana,83.70967741935483
2021,11,Ghana,28.1
2021,12,Ghana,389.2258064516129
2022,1,Ghana,449.48387096774195
2022,2,Ghana,98.35714285714286
2022,3,Ghana,41.83870967741935
2022,4,Ghana,6.733333333333333
2022,5,Ghana,6.354838709677419
2022,6,Ghana,158.76666666666668
2022,7,Ghana,60.45161290322581
2022,8,Ghana,18.483870967741936
2022,9,Ghana,17.333333333333332
2022,10,Ghana,51.83870967741935
2022,11,Ghana,10.066666666666666
2022,12,Ghana,1.2580645161290323
2023,1,Ghana,2.064516129032258
2023,2,Ghana,2.142857142857143
2023,3,Ghana,6.333333333333333
2020,1,Greece,0.0
2020,2,Greece,0.13793103448275862
2020,3,Greece,37.16129032258065
2020,4,Greece,47.833333333333336
2020,5,Greece,10.516129032258064
2020,6,Greece,16.4
2020,7,Greece,34.45161290322581
2020,8,Greece,188.38709677419354
2020,9,Greece,271.93333333333334
2020,10,Greece,670.1935483870968
2020,11,Greece,2200.6666666666665
2020,12,Greece,1083.1935483870968
2021,1,Greece,584.0967741935484
2021,2,Greece,1219.392857142857
2021,3,Greece,2341.5806451612902
2021,4,Greece,2711.4666666666667
2021,5,Greece,1847.516129032258
2021,6,Greece,671.6666666666666
2021,7,Greece,2285.4193548387098
2021,8,Greece,3053.548387096774
2021,9,Greece,2260.1
2021,10,Greece,2787.1935483870966
2021,11,Greece,6557.766666666666
2021,12,Greece,8772.58064516129
2022,1,Greece,23544.1935483871
2022,2,Greece,17176.464285714286
2022,3,Greece,19637.58064516129
2022,4,Greece,9783.1
2022,5,Greece,4171.193548387097
2022,6,Greece,7442.433333333333
2022,7,Greece,21707.129032258064
2022,8,Greece,13335.612903225807
2022,9,Greece,5245.5
2022,10,Greece,6935.741935483871
2022,11,Greece,8983.0
2022,12,Greece,4638.612903225807
2023,1,Greece,0.0
2023,2,Greece,0.0
2023,3,Greece,0.0
2020,1,Grenada,0.0
2020,2,Grenada,0.0
2020,3,Grenada,0.2903225806451613
2020,4,Grenada,0.36666666666666664
2020,5,Grenada,0.0967741935483871
