Country/Region,Year,Month,Average
Congo (Brazzaville),2022,4,0.26666666666666666
Congo (Brazzaville),2022,5,0.0
Congo (Brazzaville),2022,6,1.6333333333333333
Congo (Brazzaville),2022,7,20.870967741935484
Congo (Brazzaville),2022,8,2.0
Congo (Brazzaville),2022,9,0.0
Congo (Brazzaville),2022,10,0.0
Congo (Brazzaville),2022,11,17.933333333333334
Congo (Brazzaville),2022,12,0.0
Congo (Brazzaville),2023,1,0.0
Congo (Brazzaville),2023,2,-10.642857142857142
Congo (Brazzaville),2023,3,1.1111111111111112
Congo (Kinshasa),2020,1,0.0
Congo (Kinshasa),2020,2,0.0
Congo (Kinshasa),2020,3,3.161290322580645
Congo (Kinshasa),2020,4,15.8
Congo (Kinshasa),2020,5,80.58064516129032
Congo (Kinshasa),2020,6,132.3
Congo (Kinshasa),2020,7,65.51612903225806
Congo (Kinshasa),2020,8,33.12903225806452
Congo (Kinshasa),2020,9,18.733333333333334
Congo (Kinshasa),2020,10,20.870967741935484
Congo (Kinshasa),2020,11,48.86666666666667
Congo (Kinshasa),2020,12,157.61290322580646
Congo (Kinshasa),2021,1,164.93548387096774
Congo (Kinshasa),2021,2,112.21428571428571
Congo (Kinshasa),2021,3,71.90322580645162
Congo (Kinshasa),2021,4,57.03333333333333
Congo (Kinshasa),2021,5,58.0
Congo (Kinshasa),2021,6,306.1666666666667
Congo (Kinshasa),2021,7,292.93548387096774
Congo (Kinshasa),2021,8,159.5483870967742
Congo (Kinshasa),2021,9,69.13333333333334
Congo (Kinshasa),2021,10,17.193548387096776
Congo (Kinshasa),2021,11,25.466666666666665
Congo (Kinshasa),2021,12,534.1612903225806
Congo (Kinshasa),2022,1,341.48387096774195
Congo (Kinshasa),2022,2,22.821428571428573
Congo (Kinshasa),2022,3,23.548387096774192
Congo (Kinshasa),2022,4,9.166666666666666
Congo (Kinshasa),2022,5,43.58064516129032
Congo (Kinshasa),2022,6,90.26666666666667
Congo (Kinshasa),2022,7,35.193548387096776
Congo (Kinshasa),2022,8,14.870967741935484
Congo (Kinshasa),2022,9,8.633333333333333
Congo (Kinshasa),2022,10,6.225806451612903
Congo (Kinshasa),2022,11,37.266666666666666
Congo (Kinshasa),2022,12,31.258064516129032
Congo (Kinshasa),2023,1,11.0
Congo (Kinshasa),2023,2,4.714285714285714
Congo (Kinshasa),2023,3,11.444444444444445
Costa Rica,2020,1,0.0
Costa Rica,2020,2,0.0
Costa Rica,2020,3,11.193548387096774
Costa Rica,2020,4,12.4
Costa Rica,2020,5,10.870967741935484
Costa Rica,2020,6,80.1
Costa Rica,2020,7,463.258064516129
Costa Rica,2020,8,757.0
Costa Rica,2020,9,1149.1
Costa Rica,2020,10,1103.5806451612902
Costa Rica,2020,11,988.9
Costa Rica,2020,12,957.516129032258
Costa Rica,2021,1,772.741935483871
Costa Rica,2021,2,395.17857142857144
Costa Rica,2021,3,400.741935483871
Costa Rica,2021,4,1140.9
Costa Rica,2021,5,2193.3870967741937
Costa Rica,2021,6,1631.7333333333333
Costa Rica,2021,7,1254.0645161290322
Costa Rica,2021,8,1835.8709677419354
Costa Rica,2021,9,2281.9666666666667
Costa Rica,2021,10,887.516129032258
Costa Rica,2021,11,238.03333333333333
Costa Rica,2021,12,119.90322580645162
Costa Rica,2022,1,4009.967741935484
Costa Rica,2022,2,4002.25
Costa Rica,2022,3,1019.6451612903226
Costa Rica,2022,4,451.23333333333335
Costa Rica,2022,5,1256.9032258064517
Costa Rica,2022,6,463.2
Costa Rica,2022,7,3981.967741935484
Costa Rica,2022,8,1946.483870967742
Costa Rica,2022,9,975.7666666666667
Costa Rica,2022,10,487.3225806451613
Costa Rica,2022,11,434.6333333333333
Costa Rica,2022,12,501.6774193548387
Costa Rica,2023,1,789.9677419354839
Costa Rica,2023,2,459.9642857142857
Costa Rica,2023,3,1185.5555555555557
Cote d'Ivoire,2020,1,0.0
Cote d'Ivoire,2020,2,0.0
Cote d'Ivoire,2020,3,5.774193548387097
Cote d'Ivoire,2020,4,36.53333333333333
Cote d'Ivoire,2020,5,50.25806451612903
Cote d'Ivoire,2020,6,222.2
Cote d'Ivoire,2020,7,211.2258064516129
Cote d'Ivoire,2020,8,65.16129032258064
Cote d'Ivoire,2020,9,55.233333333333334
Cote d'Ivoire,2020,10,32.0
Cote d'Ivoire,2020,11,20.5
Cote d'Ivoire,2020,12,37.38709677419355
Cote d'Ivoire,2021,1,190.61290322580646
Cote d'Ivoire,2021,2,155.53571428571428
Cote d'Ivoire,2021,3,359.19354838709677
Cote d'Ivoire,2021,4,71.56666666666666
Cote d'Ivoire,2021,5,40.516129032258064
Cote d'Ivoire,2021,6,33.766666666666666
Cote d'Ivoire,2021,7,59.03225806451613
Cote d'Ivoire,2021,8,178.51612903225808
Cote d'Ivoire,2021,9,152.8
Cote d'Ivoire,2021,10,33.67741935483871
Cote d'Ivoire,2021,11,14.233333333333333
Cote d'Ivoire,2021,12,299.35483870967744
Cote d'Ivoire,2022,1,313.35483870967744
Cote d'Ivoire,2022,2,27.321428571428573
Cote d'Ivoire,2022,3,8.32258064516129
Cote d'Ivoire,2022,4,6.3
Cote d'Ivoire,2022,5,9.193548387096774
Cote d'Ivoire,2022,6,41.6
Cote d'Ivoire,2022,7,59.45161290322581
Cote d'Ivoire,2022,8,46.193548387096776
Cote d'Ivoire,2022,9,15.666666666666666
Cote d'Ivoire,2022,10,18.258064516129032
Cote d'Ivoire,2022,11,3.7
Cote d'Ivoire,2022,12,1.8064516129032258
Cote d'Ivoire,2023,1,1.3225806451612903
Cote d'Ivoire,2023,2,7.678571428571429
Cote d'Ivoire,2023,3,7.333333333333333
Croatia,2020,1,0.0
Croatia,2020,2,0.20689655172413793
Croatia,2020,3,27.774193548387096
Croatia,2020,4,40.3
Croatia,2020,5,5.483870967741935
Croatia,2020,6,17.7
Croatia,2020,7,76.19354838709677
Croatia,2020,8,165.48387096774192
Croatia,2020,9,210.8
Croatia,2020,10,1055.5806451612902
Croatia,2020,11,2637.5333333333333
Croatia,2020,12,2657.9032258064517
Croatia,2021,1,696.4193548387096
Croatia,2021,2,376.67857142857144
Croatia,2021,3,924.483870967742
Croatia,2021,4,2018.3666666666666
Croatia,2021,5,774.1290322580645
Croatia,2021,6,123.03333333333333
Croatia,2021,7,120.74193548387096
Croatia,2021,8,334.93548387096774
Croatia,2021,9,1026.4
Croatia,2021,10,2114.7741935483873
Croatia,2021,11,4595.233333333334
Croatia,2021,12,3452.9032258064517
Croatia,2022,1,7158.774193548387
Croatia,2022,2,4200.964285714285
Croatia,2022,3,1431.6774193548388
Croatia,2022,4,776.1
Croatia,2022,5,452.93548387096774
Croatia,2022,6,400.93333333333334
Croatia,2022,7,1232.6129032258063
Croatia,2022,8,868.3548387096774
Croatia,2022,9,624.0333333333333
Croatia,2022,10,469.93548387096774
Croatia,2022,11,227.13333333333333
Croatia,2022,12,327.0967741935484
Croatia,2023,1,118.6774193548387
Croatia,2023,2,50.42857142857143
Croatia,2023,3,37.111111111111114
Cuba,2020,1,0.0
Cuba,2020,2,0.0
Cuba,2020,3,6.0
Cuba,2020,4,43.833333333333336
Cuba,2020,5,17.548387096774192
Cuba,2020,6,9.866666666666667
Cuba,2020,7,8.612903225806452
Cuba,2020,8,45.935483870967744
Cuba,2020,9,52.166666666666664
Cuba,2020,10,41.61290322580645
Cuba,2020,11,46.56666666666667
Cuba,2020,12,115.45161290322581
Cuba,2021,1,478.16129032258067
Cuba,2021,2,824.75
Cuba,2021,3,822.0645161290323
Cuba,2021,4,1048.1333333333334
Cuba,2021,5,1147.0645161290322
Cuba,2021,6,1624.2333333333333
Cuba,2021,7,6245.258064516129
Cuba,2021,8,8653.516129032258
Cuba,2021,9,7485.766666666666
Cuba,2021,10,2405.5806451612902
Cuba,2021,11,349.5
Cuba,2021,12,113.48387096774194
Cuba,2022,1,2541.483870967742
Cuba,2022,2,895.4285714285714
Cuba,2022,3,658.8064516129032
Cuba,2022,4,421.8666666666667
Cuba,2022,5,76.70967741935483
Cuba,2022,6,23.466666666666665
Cuba,2022,7,66.80645161290323
Cuba,2022,8,78.87096774193549
Cuba,2022,9,21.566666666666666
Cuba,2022,10,3.193548387096774
Cuba,2022,11,3.566666666666667
Cuba,2022,12,19.387096774193548
Cuba,2023,1,14.35483870967742
Cuba,2023,2,5.714285714285714
Cuba,2023,3,5.0
Cyprus,2020,1,0.0
Cyprus,2020,2,0.0
Cyprus,2020,3,7.419354838709677
Cyprus,2020,4,20.433333333333334
Cyprus,2020,5,3.225806451612903
Cyprus,2020,6,1.7666666666666666
Cyprus,2020,7,2.838709677419355
Cyprus,2020,8,13.0
Cyprus,2020,9,8.533333333333333
Cyprus,2020,10,79.80645161290323
Cyprus,2020,11,205.53333333333333
Cyprus,2020,12,385.9032258064516
Cyprus,2021,1,286.48387096774195
Cyprus,2021,2,132.42857142857142
Cyprus,2021,3,360.3225806451613
Cyprus,2021,4,669.9
Cyprus,2021,5,234.8709677419355
Cyprus,2021,6,102.3
Cyprus,2021,7,850.7741935483871
Cyprus,2021,8,399.48387096774195
Cyprus,2021,9,161.1
Cyprus,2021,10,124.96774193548387
Cyprus,2021,11,348.53333333333336
Cyprus,2021,12,1043.6774193548388
Cyprus,2022,1,2900.6129032258063
Cyprus,2022,2,2348.9285714285716
Cyprus,2022,3,3490.6451612903224
Cyprus,2022,4,1649.8
Cyprus,2022,5,314.2903225806452
Cyprus,2022,6,491.8
Cyprus,2022,7,1877.225806451613
Cyprus,2022,8,431.19354838709677
Cyprus,2022,9,390.53333333333336
Cyprus,2022,10,358.83870967741933
Cyprus,2022,11,503.96666666666664
Cyprus,2022,12,544.3225806451613
Cyprus,2023,1,372.64516129032256
Cyprus,2023,2,229.64285714285714
Cyprus,2023,3,176.88888888888889
Czechia,2020,1,0.0
Czechia,2020,2,0.0
Czechia,2020,3,106.70967741935483
Czechia,2020,4,145.8
Czechia,2020,5,51.16129032258065
Czechia,2020,6,89.53333333333333
Czechia,2020,7,149.03225806451613
Czechia,2020,8,259.48387096774195
Czechia,2020,9,1538.1666666666667
Czechia,2020,10,8527.064516129032
Czechia,2020,11,6273.2
Czechia,2020,12,6302.032258064516
Czechia,2021,1,8584.290322580646
Czechia,2021,2,8953.785714285714
Czechia,2021,3,9575.870967741936
Czechia,2021,4,3280.866666666667
Czechia,2021,5,984.3225806451613
Czechia,2021,6,200.5
Czechia,2021,7,202.8709677419355
Czechia,2021,8,181.06451612903226
Czechia,2021,9,410.0
Czechia,2021,10,2303.6451612903224
Czechia,2021,11,12904.666666666666
Czechia,2021,12,10506.032258064517
Czechia,2022,1,20650.322580645163
Czechia,2022,2,23513.714285714286
Czechia,2022,3,9428.741935483871
Czechia,2022,4,3330.366666666667
Czechia,2022,5,586.1290322580645
Czechia,2022,6,551.8666666666667
Czechia,2022,7,2211.7741935483873
Czechia,2022,8,2540.1290322580644
Czechia,2022,9,3143.6666666666665
Czechia,2022,10,2266.6774193548385
Czechia,2022,11,1503.8333333333333
Czechia,2022,12,699.1290322580645
Czechia,2023,1,309.93548387096774
Czechia,2023,2,726.3214285714286
Czechia,2023,3,937.3333333333334
Denmark,2020,1,0.0
Denmark,2020,2,0.034482758620689655
Denmark,2020,3,30.72043010752688
Denmark,2020,4,69.97777777777777
Denmark,2020,5,27.0
Denmark,2020,6,12.21111111111111
Denmark,2020,7,10.978494623655914
Denmark,2020,8,34.365591397849464
Denmark,2020,9,122.36666666666666
Denmark,2020,10,197.34408602150538
Denmark,2020,11,379.22222222222223
Denmark,2020,12,892.4516129032259
Denmark,2021,1,376.26881720430106
Denmark,2021,2,151.46428571428572
Denmark,2021,3,208.68817204301075
Denmark,2021,4,221.67777777777778
Denmark,2021,5,329.81720430107526
Denmark,2021,6,138.33333333333334
Denmark,2021,7,248.70967741935485
Denmark,2021,8,310.60215053763443
Denmark,2021,9,145.5888888888889
Denmark,2021,10,311.68817204301075
Denmark,2021,11,1106.8666666666666
Denmark,2021,12,3387.05376344086
Denmark,2022,1,10109.376344086022
Denmark,2022,2,12169.869047619048
Denmark,2022,3,3160.5913978494623
Denmark,2022,4,643.1333333333333
Denmark,2022,5,217.6451612903226
Denmark,2022,6,387.44444444444446
Denmark,2022,7,622.5806451612904
Denmark,2022,8,468.16129032258067
Denmark,2022,9,292.5444444444444
Denmark,2022,10,376.98924731182797
Denmark,2022,11,212.2888888888889
Denmark,2022,12,345.5483870967742
Denmark,2023,1,149.93548387096774
Denmark,2023,2,42.61904761904762
Denmark,2023,3,38.77777777777778
Diamond Princess,2020,1,0.0
Diamond Princess,2020,2,24.310344827586206
Diamond Princess,2020,3,0.22580645161290322
Diamond Princess,2020,4,0.0
Diamond Princess,2020,5,0.0
Diamond Princess,2020,6,0.0
Diamond Princess,2020,7,0.0
Diamond Princess,2020,8,0.0
Diamond Princess,2020,9,0.0
Diamond Princess,2020,10,0.0
Diamond Princess,2020,11,0.0
Diamond Princess,2020,12,0.0
Diamond Princess,2021,1,0.0
Diamond Princess,2021,2,0.0
Diamond Princess,2021,3,0.0
Diamond Princess,2021,4,0.0
Diamond Princess,2021,5,0.0
Diamond Princess,2021,6,0.0
Diamond Princess,2021,7,0.0
Diamond Princess,2021,8,0.0
Diamond Princess,2021,9,0.0
Diamond Princess,2021,10,0.0
Diamond Princess,2021,11,0.0
Diamond Princess,2021,12,0.0
Diamond Princess,2022,1,0.0
Diamond Princess,2022,2,0.0
Diamond Princess,2022,3,0.0
Diamond Princess,2022,4,0.0
Diamond Princess,2022,5,0.0
Diamond Princess,2022,6,0.0
Diamond Princess,2022,7,0.0
Diamond Princess,2022,8,0.0
Diamond Princess,2022,9,0.0
Diamond Princess,2022,10,0.0
Diamond Princess,2022,11,0.0
Diamond Princess,2022,12,0.0
Diamond Princess,2023,1,0.0
Diamond Princess,2023,2,0.0
Diamond Princess,2023,3,0.0
Djibouti,2020,1,0.0
Djibouti,2020,2,0.0
Djibouti,2020,3,0.967741935483871
Djibouti,2020,4,35.3
Djibouti,2020,5,73.06451612903226
Djibouti,2020,6,44.266666666666666
Djibouti,2020,7,12.96774193548387
Djibouti,2020,8,9.774193548387096
Djibouti,2020,9,0.9666666666666667
Djibouti,2020,10,4.67741935483871
Djibouti,2020,11,3.933333333333333
Djibouti,2020,12,4.903225806451613
Djibouti,2021,1,3.2580645161290325
Djibouti,2021,2,4.785714285714286
Djibouti,2021,3,62.45161290322581
Djibouti,2021,4,103.26666666666667
Djibouti,2021,5,13.96774193548387
Djibouti,2021,6,2.3
Djibouti,2021,7,1.5806451612903225
Djibouti,2021,8,3.193548387096774
Djibouti,2021,9,35.36666666666667
Djibouti,2021,10,21.516129032258064
Djibouti,2021,11,0.8666666666666667
Djibouti,2021,12,4.903225806451613
Djibouti,2022,1,58.32258064516129
Djibouti,2022,2,2.9642857142857144
Djibouti,2022,3,1.2903225806451613
Djibouti,2022,4,0.8
Djibouti,2022,5,2.064516129032258
Djibouti,2022,6,0.5
Djibouti,2022,7,0.0
Djibouti,2022,8,0.0
Djibouti,2022,9,0.0
Djibouti,2022,10,0.0
Djibouti,2022,11,0.0
Djibouti,2022,12,0.0
Djibouti,2023,1,0.0
Djibouti,2023,2,0.0
Djibouti,2023,3,0.0
Dominica,2020,1,0.0
Dominica,2020,2,0.0
Dominica,2020,3,0.3870967741935484
Dominica,2020,4,0.13333333333333333
Dominica,2020,5,0.0
Dominica,2020,6,0.06666666666666667
Dominica,2020,7,0.0
Dominica,2020,8,0.06451612903225806
Dominica,2020,9,0.3333333333333333
Dominica,2020,10,0.6451612903225806
Dominica,2020,11,1.1666666666666667
Dominica,2020,12,0.0967741935483871
Dominica,2021,1,0.9354838709677419
Dominica,2021,2,0.8928571428571429
Dominica,2021,3,0.6129032258064516
Dominica,2021,4,0.43333333333333335
Dominica,2021,5,0.45161290322580644
Dominica,2021,6,0.16666666666666666
Dominica,2021,7,0.5483870967741935
Dominica,2021,8,46.064516129032256
Dominica,2021,9,61.43333333333333
Dominica,2021,10,43.29032258064516
Dominica,2021,11,40.166666666666664
Dominica,2021,12,25.35483870967742
Dominica,2022,1,71.54838709677419
Dominica,2022,2,74.14285714285714
Dominica,2022,3,24.225806451612904
Dominica,2022,4,5.8
Dominica,2022,5,69.38709677419355
Dominica,2022,6,22.266666666666666
Dominica,2022,7,0.0
Dominica,2022,8,0.0
Dominica,2022,9,29.833333333333332
Dominica,2022,10,0.41935483870967744
Dominica,2022,11,0.0
Dominica,2022,12,0.0
Dominica,2023,1,0.0
Dominica,2023,2,0.0
Dominica,2023,3,0.0
Dominican Republic,2020,1,0.0
Dominican Republic,2020,2,0.0
Dominican Republic,2020,3,35.774193548387096
Dominican Republic,2020,4,195.43333333333334
Dominican Republic,2020,5,332.6774193548387
Dominican Republic,2020,6,509.43333333333334
Dominican Republic,2020,7,1196.1612903225807
Dominican Republic,2020,8,808.5806451612904
Dominican Republic,2020,9,583.1333333333333
Dominican Republic,2020,10,477.7096774193548
Dominican Republic,2020,11,565.6666666666666
Dominican Republic,2020,12,864.4193548387096
Dominican Republic,2021,1,1395.967741935484
Dominican Republic,2021,2,912.75
Dominican Republic,2021,3,422.9032258064516
Dominican Republic,2021,4,461.1333333333333
Dominican Republic,2021,5,845.9677419354839
Dominican Republic,2021,6,1081.1666666666667
Dominican Republic,2021,7,538.1935483870968
Dominican Republic,2021,8,266.7096774193548
Dominican Republic,2021,9,295.8
Dominican Republic,2021,10,729.6774193548387
Dominican Republic,2021,11,852.8
Dominican Republic,2021,12,371.83870967741933
Dominican Republic,2022,1,4402.1612903225805
Dominican Republic,2022,2,689.6785714285714
Dominican Republic,2022,3,111.74193548387096
Dominican Republic,2022,4,40.93333333333333
Dominican Republic,2022,5,154.2258064516129
Dominican Republic,2022,6,725.1666666666666
Dominican Republic,2022,7,723.516129032258
Dominican Republic,2022,8,331.83870967741933
Dominican Republic,2022,9,195.2
Dominican Republic,2022,10,94.06451612903226
Dominican Republic,2022,11,103.63333333333334
Dominican Republic,2022,12,166.41935483870967
Dominican Republic,2023,1,146.93548387096774
Dominican Republic,2023,2,15.642857142857142
Dominican Republic,2023,3,28.555555555555557
Ecuador,2020,1,0.0
Ecuador,2020,2,0.0
Ecuador,2020,3,72.25806451612904
Ecuador,2020,4,756.4666666666667
Ecuador,2020,5,456.9032258064516
Ecuador,2020,6,577.8
Ecuador,2020,7,933.0
Ecuador,2020,8,916.516129032258
Ecuador,2020,9,776.0
Ecuador,2020,10,1004.6774193548387
Ecuador,2020,11,816.4333333333333
Ecuador,2020,12,639.5806451612904
Ecuador,2021,1,1236.0
Ecuador,2021,2,1261.6785714285713
Ecuador,2021,3,1374.1935483870968
Ecuador,2021,4,1770.2333333333333
Ecuador,2021,5,1425.0
Ecuador,2021,6,1082.2333333333333
Ecuador,2021,7,931.2258064516129
Ecuador,2021,8,463.5806451612903
Ecuador,2021,9,281.1333333333333
Ecuador,2021,10,228.5483870967742
Ecuador,2021,11,335.7
Ecuador,2021,12,712.4193548387096
Ecuador,2022,1,5890.967741935484
Ecuador,2022,2,3418.6428571428573
Ecuador,2022,3,1036.4516129032259
Ecuador,2022,4,326.8666666666667
Ecuador,2022,5,244.70967741935485
Ecuador,2022,6,1086.6666666666667
Ecuador,2022,7,1660.0967741935483
Ecuador,2022,8,1116.8709677419354
Ecuador,2022,9,260.3333333333333
Ecuador,2022,10,137.32258064516128
Ecuador,2022,11,103.23333333333333
Ecuador,2022,12,946.1612903225806
Ecuador,2023,1,347.61290322580646
Ecuador,2023,2,190.67857142857142
Ecuador,2023,3,60.333333333333336
Egypt,2020,1,0.0
Egypt,2020,2,0.034482758620689655
Egypt,2020,3,22.870967741935484
Egypt,2020,4,160.9
Egypt,2020,5,627.3548387096774
Egypt,2020,6,1444.2
Egypt,2020,7,831.1935483870968
Egypt,2020,8,156.80645161290323
Egypt,2020,9,141.96666666666667
Egypt,2020,10,140.5483870967742
Egypt,2020,11,278.53333333333336
Egypt,2020,12,714.5483870967741
Egypt,2021,1,899.6451612903226
Egypt,2021,2,588.3214285714286
Egypt,2021,3,635.7096774193549
Egypt,2021,4,847.3666666666667
Egypt,2021,5,1132.1935483870968
Egypt,2021,6,621.0666666666667
Egypt,2021,7,96.12903225806451
Egypt,2021,8,134.80645161290323
Egypt,2021,9,536.1
Egypt,2021,10,854.6129032258065
Egypt,2021,11,918.7
Egypt,2021,12,870.8709677419355
Egypt,2022,1,1301.1612903225807
Egypt,2022,2,2066.4285714285716
Egypt,2022,3,693.3225806451613
Egypt,2022,4,346.03333333333336
Egypt,2022,5,0.0
Egypt,2022,6,0.0
Egypt,2022,7,0.0
Egypt,2022,8,0.0
Egypt,2022,9,0.0
Egypt,2022,10,0.0
Egypt,2022,11,0.0
Egypt,2022,12,0.0
Egypt,2023,1,0.0
Egypt,2023,2,1.8928571428571428
Egypt,2023,3,6.777777777777778
El Salvador,2020,1,0.0
El Salvador,2020,2,0.0
El Salvador,2020,3,1.032258064516129
El Salvador,2020,4,12.1
El Salvador,2020,5,68.45161290322581
El Salvador,2020,6,130.7
El Salvador,2020,7,328.83870967741933
El Salvador,2020,8,293.4516129032258
El Salvador,2020,9,111.6
El Salvador,2020,10,153.19354838709677
El Salvador,2020,11,170.5
El Salvador,2020,12,235.51612903225808
El Salvador,2021,1,281.4193548387097
El Salvador,2021,2,186.25
El Salvador,2021,3,146.61290322580646
El Salvador,2021,4,149.06666666666666
El Salvador,2021,5,145.29032258064515
El Salvador,2021,6,168.8
El Salvador,2021,7,253.3548387096774
El Salvador,2021,8,240.0
El Salvador,2021,9,342.93333333333334
El Salvador,2021,10,292.7096774193548
El Salvador,2021,11,212.7
El Salvador,2021,12,69.09677419354838
El Salvador,2022,1,424.64516129032256
El Salvador,2022,2,759.1071428571429
El Salvador,2022,3,151.2258064516129
El Salvador,2022,4,34.56666666666667
El Salvador,2022,5,21.483870967741936
El Salvador,2022,6,229.7
El Salvador,2022,7,682.9677419354839
El Salvador,2022,8,353.7741935483871
El Salvador,2022,9,0.0
El Salvador,2022,10,0.0
El Salvador,2022,11,0.0
El Salvador,2022,12,0.0
El Salvador,2023,1,0.0
El Salvador,2023,2,0.0
El Salvador,2023,3,0.0
Equatorial Guinea,2020,1,0.0
Equatorial Guinea,2020,2,0.0
Equatorial Guinea,2020,3,0.3870967741935484
Equatorial Guinea,2020,4,10.1
Equatorial Guinea,2020,5,31.967741935483872
Equatorial Guinea,2020,6,23.166666666666668
Equatorial Guinea,2020,7,90.96774193548387
Equatorial Guinea,2020,8,3.870967741935484
Equatorial Guinea,2020,9,2.966666666666667
Equatorial Guinea,2020,10,1.8709677419354838
Equatorial Guinea,2020,11,2.1666666666666665
Equatorial Guinea,2020,12,4.0
Equatorial Guinea,2021,1,7.709677419354839
Equatorial Guinea,2021,2,17.464285714285715
Equatorial Guinea,2021,3,29.322580645161292
Equatorial Guinea,2021,4,26.0
Equatorial Guinea,2021,5,26.93548387096774
Equatorial Guinea,2021,6,6.833333333333333
Equatorial Guinea,2021,7,4.709677419354839
Equatorial Guinea,2021,8,19.258064516129032
Equatorial Guinea,2021,9,96.16666666666667
Equatorial Guinea,2021,10,32.45161290322581
Equatorial Guinea,2021,11,7.466666666666667
Equatorial Guinea,2021,12,3.806451612903226
Equatorial Guinea,2022,1,67.48387096774194
Equatorial Guinea,2022,2,2.9285714285714284
Equatorial Guinea,2022,3,3.7419354838709675
Equatorial Guinea,2022,4,-3.1
Equatorial Guinea,2022,5,0.45161290322580644
Equatorial Guinea,2022,6,3.7666666666666666
Equatorial Guinea,2022,7,22.225806451612904
Equatorial Guinea,2022,8,7.516129032258065
Equatorial Guinea,2022,9,1.8666666666666667
Equatorial Guinea,2022,10,5.129032258064516
Equatorial Guinea,2022,11,0.4
Equatorial Guinea,2022,12,0.0967741935483871
Equatorial Guinea,2023,1,0.12903225806451613
Equatorial Guinea,2023,2,1.3928571428571428
Equatorial Guinea,2023,3,0.0
Eritrea,2020,1,0.0
Eritrea,2020,2,0.0
Eritrea,2020,3,0.4838709677419355
Eritrea,2020,4,0.8
Eritrea,2020,5,0.0
Eritrea,2020,6,5.466666666666667
Eritrea,2020,7,2.4516129032258065
Eritrea,2020,8,1.2903225806451613
Eritrea,2020,9,1.8666666666666667
Eritrea,2020,10,2.838709677419355
Eritrea,2020,11,3.8
Eritrea,2020,12,23.967741935483872
Eritrea,2021,1,26.29032258064516
Eritrea,2021,2,25.428571428571427
Eritrea,2021,3,14.129032258064516
Eritrea,2021,4,12.866666666666667
Eritrea,2021,5,13.64516129032258
Eritrea,2021,6,63.833333333333336
Eritrea,2021,7,17.35483870967742
Eritrea,2021,8,3.064516129032258
Eritrea,2021,9,2.6666666666666665
Eritrea,2021,10,3.6129032258064515
Eritrea,2021,11,17.466666666666665
Eritrea,2021,12,21.06451612903226
Eritrea,2022,1,49.193548387096776
Eritrea,2022,2,5.892857142857143
Eritrea,2022,3,0.8709677419354839
Eritrea,2022,4,0.2
Eritrea,2022,5,0.8064516129032258
Eritrea,2022,6,1.3333333333333333
Eritrea,2022,7,7.935483870967742
Eritrea,2022,8,3.5161290322580645
Eritrea,2022,9,0.5333333333333333
Eritrea,2022,10,0.6129032258064516
Eritrea,2022,11,0.0
Eritrea,2022,12,0.0
Eritrea,2023,1,0.0
Eritrea,2023,2,0.0
Eritrea,2023,3,0.0
Estonia,2020,1,0.0
Estonia,2020,2,0.034482758620689655
Estonia,2020,3,24.0
Estonia,2020,4,31.466666666666665
Estonia,2020,5,5.806451612903226
Estonia,2020,6,4.0
Estonia,2020,7,2.4193548387096775
Estonia,2020,8,10.03225806451613
Estonia,2020,9,33.2
Estonia,2020,10,49.483870967741936
Estonia,2020,11,246.76666666666668
Estonia,2020,12,505.8709677419355
Estonia,2021,1,523.1612903225806
Estonia,2021,2,764.0
Estonia,2021,3,1316.9032258064517
Estonia,2021,4,519.8333333333334
Estonia,2021,5,242.74193548387098
Estonia,2021,6,50.666666666666664
Estonia,2021,7,80.41935483870968
Estonia,2021,8,270.93548387096774
Estonia,2021,9,476.7
Estonia,2021,10,1216.516129032258
Estonia,2021,11,953.8333333333334
Estonia,2021,12,607.2258064516129
Estonia,2022,1,3101.1290322580644
Estonia,2022,2,5603.107142857143
Estonia,2022,3,1995.9354838709678
Estonia,2022,4,529.6333333333333
Estonia,2022,5,150.8709677419355
Estonia,2022,6,108.13333333333334
Estonia,2022,7,202.74193548387098
Estonia,2022,8,369.0
Estonia,2022,9,138.5
Estonia,2022,10,149.67741935483872
Estonia,2022,11,88.8
Estonia,2022,12,83.6774193548387
Estonia,2023,1,64.90322580645162
Estonia,2023,2,43.42857142857143
Estonia,2023,3,34.888888888888886
Eswatini,2020,1,0.0
Eswatini,2020,2,0.0
Eswatini,2020,3,0.2903225806451613
Eswatini,2020,4,3.033333333333333
Eswatini,2020,5,5.967741935483871
Eswatini,2020,6,17.566666666666666
Eswatini,2020,7,59.225806451612904
Eswatini,2020,8,62.225806451612904
Eswatini,2020,9,30.166666666666668
Eswatini,2020,10,14.03225806451613
Eswatini,2020,11,16.733333333333334
Eswatini,2020,12,94.80645161290323
Eswatini,2021,1,204.93548387096774
Eswatini,2021,2,46.535714285714285
Eswatini,2021,3,10.419354838709678
Eswatini,2021,4,37.36666666666667
Eswatini,2021,5,4.419354838709677
Eswatini,2021,6,16.3
Eswatini,2021,7,222.41935483870967
Eswatini,2021,8,561.0322580645161
Eswatini,2021,9,85.1
Eswatini,2021,10,16.032258064516128
Eswatini,2021,11,7.833333333333333
Eswatini,2021,12,627.516129032258
Eswatini,2022,1,72.83870967741936
Eswatini,2022,2,28.321428571428573
Eswatini,2022,3,19.70967741935484
Eswatini,2022,4,29.066666666666666
Eswatini,2022,5,60.225806451612904
Eswatini,2022,6,19.966666666666665
